#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	identity	idPct
WAI3384_Chr16_Sanc	+	76343	76942	600	WAI3384_Chr16_Sanc	+	76472	77071	600	468/580	80.7%
WAI3384_Chr16_Sanc	+	76343	76942	600	CS10_Chr08_Sanc	+	79889	80488	600	468/580	80.7%
WAI3384_Chr16_Sanc	+	76472	77071	600	WAI2411_Chr02_Sanc	+	87431	88030	600	468/580	80.7%
WAI3384_Chr16_Sanc	+	76472	77071	600	WAI3384_Chr16_Sanc	+	76343	76942	600	468/580	80.7%
WAI3384_Chr16_Sanc	+	76472	77071	600	CS10_Chr08_Sanc	+	79760	80359	600	468/580	80.7%
WAI3384_Chr16_Sanc	+	76601	77071	471	WAI2411_Chr02_Sanc	+	87431	87889	459	315/413	76.3%
WAI3384_Chr16_Sanc	+	76601	77071	471	WAI3384_Chr16_Sanc	+	76343	76801	459	315/413	76.3%
WAI3384_Chr16_Sanc	+	76601	77071	471	CS10_Chr08_Sanc	+	79760	80218	459	315/413	76.3%
WAI3384_Chr16_Sanc	+	76691	77071	381	WAI2411_Chr02_Sanc	+	87381	87748	368	241/350	68.9%
WAI3384_Chr16_Sanc	+	76691	77071	381	WAI3384_Chr16_Sanc	+	76293	76660	368	241/350	68.9%
WAI3384_Chr16_Sanc	+	76691	77071	381	CS10_Chr08_Sanc	+	79710	80077	368	241/350	68.9%
WAI3384_Chr16_Sanc	+	76989	77067	79	WAI2411_Chr02_Sanc	+	87408	87486	79	65/79	82.3%
WAI3384_Chr16_Sanc	+	76989	77067	79	WAI3384_Chr16_Sanc	+	76320	76398	79	65/79	82.3%
WAI3384_Chr16_Sanc	+	76989	77067	79	CS10_Chr08_Sanc	+	79737	79815	79	65/79	82.3%
WAI3384_Chr16_Sanc	+	80427	80595	169	WAI3384_Chr16_Sanc	+	88553	88720	168	162/168	96.4%
WAI3384_Chr16_Sanc	+	80785	80876	92	CS27_Chr08_SancII	+	39443	39534	92	69/92	75.0%
WAI3384_Chr16_Sanc	+	80786	80905	120	WAI2411_Chr02_Sanc	+	111529	111642	114	81/114	71.1%
WAI3384_Chr16_Sanc	+	80786	80905	120	WAI3384_Chr16_Sanc	+	108568	108681	114	81/114	71.1%
WAI3384_Chr16_Sanc	+	80786	80905	120	CS10_Chr08_Sanc	+	109923	110036	114	81/114	71.1%
WAI3384_Chr16_Sanc	+	80817	80876	60	WAI2411_Chr02_Sanc	+	47095	47154	60	50/60	83.3%
WAI3384_Chr16_Sanc	+	80887	82652	1766	CS10_Chr03_SancII	+	34092	35871	1780	1552/1766	87.9%
WAI3384_Chr16_Sanc	+	80887	82649	1763	CS27_Chr08_SancII	+	14948	16714	1767	1647/1762	93.5%
WAI3384_Chr16_Sanc	+	80887	82396	1510	CS10_Chr03_SancII	+	36804	38317	1514	1435/1509	95.1%
WAI3384_Chr16_Sanc	+	81073	82643	1571	WAI3384_Chr16_Sanc	+	28689	30263	1575	1425/1570	90.8%
WAI3384_Chr16_Sanc	+	81073	82643	1571	WAI2411_Chr02_Sanc	+	28743	30318	1576	1426/1571	90.8%
WAI3384_Chr16_Sanc	+	82644	88573	5930	WAI2411_Chr02_Sanc	+	91682	97596	5915	5617/5903	95.2%
WAI3384_Chr16_Sanc	+	82644	88573	5930	WAI3384_Chr16_Sanc	+	88717	94630	5914	5624/5908	95.2%
WAI3384_Chr16_Sanc	+	82644	88573	5930	CS10_Chr08_Sanc	+	84011	89921	5911	5629/5905	95.3%
WAI3384_Chr16_Sanc	+	88553	88720	168	WAI3384_Chr16_Sanc	+	80427	80595	169	162/168	96.4%
WAI3384_Chr16_Sanc	+	88553	133361	44809	WAI2411_Chr02_Sanc	+	91517	136298	44782	44477/44753	99.4%
WAI3384_Chr16_Sanc	+	88553	97369	8817	CS10_Chr08_Sanc	+	83846	92664	8819	8793/8813	99.8%
WAI3384_Chr16_Sanc	+	88717	94630	5914	WAI3384_Chr16_Sanc	+	82644	88573	5930	5624/5908	95.2%
WAI3384_Chr16_Sanc	+	96426	96848	423	CS27_Chr08_SancII	+	32590	33019	430	330/423	78.0%
WAI3384_Chr16_Sanc	+	96431	97254	824	CS27_Chr08_SancII	+	26576	27414	839	618/819	75.5%
WAI3384_Chr16_Sanc	+	96787	97254	468	CS27_Chr08_SancII	+	39540	40025	486	307/461	66.6%
WAI3384_Chr16_Sanc	+	97253	97731	479	CS10_Chr03_SancII	+	57918	58394	477	347/475	73.1%
WAI3384_Chr16_Sanc	+	97275	97716	442	WAI2411_Chr02_Sanc	+	136300	136741	442	315/442	71.3%
WAI3384_Chr16_Sanc	+	97275	97716	442	WAI3384_Chr16_Sanc	+	139362	139803	442	315/442	71.3%
WAI3384_Chr16_Sanc	+	97275	97716	442	CS10_Chr08_Sanc	+	142741	143182	442	315/442	71.3%
WAI3384_Chr16_Sanc	+	97348	115758	18411	CS10_Chr08_Sanc	+	98704	117115	18412	18397/18403	100.0%
WAI3384_Chr16_Sanc	+	103683	103781	99	WAI3384_Chr16_Sanc	+	53479	53577	99	68/99	68.7%
WAI3384_Chr16_Sanc	+	103689	103882	194	WAI2411_Chr02_Sanc	+	33077	33255	179	144/179	80.4%
WAI3384_Chr16_Sanc	+	103691	103750	60	WAI2411_Chr02_Sanc	+	47357	47416	60	47/60	78.3%
WAI3384_Chr16_Sanc	+	103691	103931	241	WAI3384_Chr16_Sanc	+	151149	151370	222	169/219	77.2%
WAI3384_Chr16_Sanc	+	103691	103931	241	CS10_Chr08_Sanc	+	154540	154762	223	170/219	77.6%
WAI3384_Chr16_Sanc	+	103866	104552	687	WAI2411_Chr02_Sanc	+	35077	35761	685	513/684	75.0%
WAI3384_Chr16_Sanc	+	104255	104440	186	WAI2411_Chr02_Sanc	+	35602	35775	174	126/174	72.4%
WAI3384_Chr16_Sanc	+	104255	104552	298	WAI2411_Chr02_Sanc	+	107737	108022	286	224/286	78.3%
WAI3384_Chr16_Sanc	+	104255	104552	298	WAI3384_Chr16_Sanc	+	104771	105056	286	224/286	78.3%
WAI3384_Chr16_Sanc	+	104255	104552	298	CS10_Chr08_Sanc	+	106128	106413	286	224/286	78.3%
WAI3384_Chr16_Sanc	+	104255	104687	433	WAI2411_Chr02_Sanc	+	107611	108031	421	340/421	80.8%
WAI3384_Chr16_Sanc	+	104255	104687	433	WAI3384_Chr16_Sanc	+	104645	105065	421	340/421	80.8%
WAI3384_Chr16_Sanc	+	104255	104687	433	CS10_Chr08_Sanc	+	106002	106422	421	340/421	80.8%
WAI3384_Chr16_Sanc	+	104255	104813	559	WAI2411_Chr02_Sanc	+	107485	108031	547	448/547	81.9%
WAI3384_Chr16_Sanc	+	104255	104813	559	WAI3384_Chr16_Sanc	+	104519	105065	547	448/547	81.9%
WAI3384_Chr16_Sanc	+	104255	104813	559	CS10_Chr08_Sanc	+	105876	106422	547	448/547	81.9%
WAI3384_Chr16_Sanc	+	104255	104939	685	WAI2411_Chr02_Sanc	+	107359	108031	673	571/673	84.8%
WAI3384_Chr16_Sanc	+	104255	104939	685	WAI3384_Chr16_Sanc	+	104393	105065	673	571/673	84.8%
WAI3384_Chr16_Sanc	+	104255	104939	685	CS10_Chr08_Sanc	+	105750	106422	673	571/673	84.8%
WAI3384_Chr16_Sanc	+	104393	104692	300	WAI2411_Chr02_Sanc	+	35467	35775	309	223/300	74.3%
WAI3384_Chr16_Sanc	+	104393	105065	673	WAI2411_Chr02_Sanc	+	107221	107905	685	571/673	84.8%
WAI3384_Chr16_Sanc	+	104393	105065	673	WAI3384_Chr16_Sanc	+	104255	104939	685	571/673	84.8%
WAI3384_Chr16_Sanc	+	104393	105065	673	CS10_Chr08_Sanc	+	105612	106296	685	571/673	84.8%
WAI3384_Chr16_Sanc	+	104519	104818	300	WAI2411_Chr02_Sanc	+	35467	35775	309	229/297	77.1%
WAI3384_Chr16_Sanc	+	104519	105065	547	WAI2411_Chr02_Sanc	+	107221	107779	559	448/547	81.9%
WAI3384_Chr16_Sanc	+	104519	105065	547	WAI3384_Chr16_Sanc	+	104255	104813	559	448/547	81.9%
WAI3384_Chr16_Sanc	+	104519	105065	547	CS10_Chr08_Sanc	+	105612	106170	559	448/547	81.9%
WAI3384_Chr16_Sanc	+	104645	104944	300	WAI2411_Chr02_Sanc	+	35467	35775	309	231/297	77.8%
WAI3384_Chr16_Sanc	+	104645	105065	421	WAI2411_Chr02_Sanc	+	107221	107653	433	340/421	80.8%
WAI3384_Chr16_Sanc	+	104645	105065	421	WAI3384_Chr16_Sanc	+	104255	104687	433	340/421	80.8%
WAI3384_Chr16_Sanc	+	104645	105065	421	CS10_Chr08_Sanc	+	105612	106044	433	340/421	80.8%
WAI3384_Chr16_Sanc	+	104771	105056	286	WAI2411_Chr02_Sanc	+	107221	107518	298	224/286	78.3%
WAI3384_Chr16_Sanc	+	104771	105056	286	WAI3384_Chr16_Sanc	+	104255	104552	298	224/286	78.3%
WAI3384_Chr16_Sanc	+	104771	105056	286	CS10_Chr08_Sanc	+	105612	105909	298	224/286	78.3%
WAI3384_Chr16_Sanc	+	104771	107876	3106	WAI2411_Chr02_Sanc	+	35467	38696	3230	2395/3057	78.3%
WAI3384_Chr16_Sanc	+	104881	105065	185	WAI2411_Chr02_Sanc	+	107205	107401	197	123/185	66.5%
WAI3384_Chr16_Sanc	+	104881	105065	185	WAI3384_Chr16_Sanc	+	104239	104435	197	123/185	66.5%
WAI3384_Chr16_Sanc	+	104881	105065	185	CS10_Chr08_Sanc	+	105596	105792	197	123/185	66.5%
WAI3384_Chr16_Sanc	+	108154	108526	373	WAI3384_Chr16_Sanc	+	162832	163197	366	257/363	70.8%
WAI3384_Chr16_Sanc	+	108154	108526	373	CS10_Chr08_Sanc	+	166230	166595	366	257/363	70.8%
WAI3384_Chr16_Sanc	+	108483	108658	176	WAI2411_Chr02_Sanc	+	46940	47154	215	136/176	77.3%
WAI3384_Chr16_Sanc	+	108532	108658	127	WAI3384_Chr16_Sanc	+	165072	165220	149	100/127	78.7%
WAI3384_Chr16_Sanc	+	108532	108658	127	CS10_Chr08_Sanc	+	168471	168619	149	100/127	78.7%
WAI3384_Chr16_Sanc	+	108562	108658	97	CS27_Chr08_SancII	+	39438	39534	97	88/97	90.7%
WAI3384_Chr16_Sanc	+	108568	108681	114	WAI3384_Chr16_Sanc	+	80786	80905	120	81/114	71.1%
WAI3384_Chr16_Sanc	+	112775	113063	289	WAI2411_Chr02_Sanc	+	62019	62307	289	253/289	87.5%
WAI3384_Chr16_Sanc	+	112775	113063	289	WAI3384_Chr16_Sanc	+	47757	48045	289	253/289	87.5%
WAI3384_Chr16_Sanc	+	112775	113063	289	CS10_Chr08_Sanc	+	52988	53276	289	254/289	87.9%
WAI3384_Chr16_Sanc	+	115388	116180	793	WAI2411_Chr02_Sanc	+	62304	63105	802	688/789	87.2%
WAI3384_Chr16_Sanc	+	115388	116180	793	WAI3384_Chr16_Sanc	+	48042	48843	802	688/789	87.2%
WAI3384_Chr16_Sanc	+	115530	116180	651	CS10_Chr08_Sanc	+	54780	55438	659	577/651	88.6%
WAI3384_Chr16_Sanc	+	115742	133369	17628	CS10_Chr08_Sanc	+	118463	136077	17615	17594/17598	100.0%
WAI3384_Chr16_Sanc	+	116305	116456	152	CS10_Chr08_Sanc	+	30074	30221	148	116/147	78.9%
WAI3384_Chr16_Sanc	+	117288	117586	299	WAI2411_Chr02_Sanc	+	91170	91466	297	188/293	64.2%
WAI3384_Chr16_Sanc	+	117288	117586	299	WAI3384_Chr16_Sanc	+	80080	80376	297	188/293	64.2%
WAI3384_Chr16_Sanc	+	117288	117586	299	CS10_Chr08_Sanc	+	83499	83795	297	188/293	64.2%
WAI3384_Chr16_Sanc	+	117889	118887	999	CS10_Chr08_Sanc	+	11130	12129	1000	785/998	78.7%
WAI3384_Chr16_Sanc	+	118039	119553	1515	CS10_Chr08_Sanc	+	11406	12928	1523	1004/1442	69.6%
WAI3384_Chr16_Sanc	+	118042	118412	371	CS10_Chr08_Sanc	+	11913	12278	366	222/363	61.2%
WAI3384_Chr16_Sanc	+	118132	118544	413	CS10_Chr08_Sanc	+	11877	12275	399	301/389	77.4%
WAI3384_Chr16_Sanc	+	118132	118540	409	WAI2411_Chr02_Sanc	+	121474	121877	404	328/402	81.6%
WAI3384_Chr16_Sanc	+	118132	118540	409	WAI3384_Chr16_Sanc	+	118514	118917	404	328/402	81.6%
WAI3384_Chr16_Sanc	+	118132	118540	409	CS10_Chr08_Sanc	+	121237	121640	404	328/402	81.6%
WAI3384_Chr16_Sanc	+	118151	118623	473	CS10_Chr08_Sanc	+	11770	12242	473	379/464	81.7%
WAI3384_Chr16_Sanc	+	118151	118796	646	CS10_Chr08_Sanc	+	11644	12275	632	505/622	81.2%
WAI3384_Chr16_Sanc	+	118163	118414	252	WAI2411_Chr02_Sanc	+	121627	121877	251	198/249	79.5%
WAI3384_Chr16_Sanc	+	118163	118414	252	WAI3384_Chr16_Sanc	+	118667	118917	251	198/249	79.5%
WAI3384_Chr16_Sanc	+	118163	118414	252	CS10_Chr08_Sanc	+	121390	121640	251	198/249	79.5%
WAI3384_Chr16_Sanc	+	118163	118666	504	WAI2411_Chr02_Sanc	+	121375	121877	503	432/501	86.2%
WAI3384_Chr16_Sanc	+	118163	118666	504	WAI3384_Chr16_Sanc	+	118415	118917	503	432/501	86.2%
WAI3384_Chr16_Sanc	+	118163	118666	504	CS10_Chr08_Sanc	+	121138	121640	503	432/501	86.2%
WAI3384_Chr16_Sanc	+	118163	118765	603	WAI2411_Chr02_Sanc	+	121249	121850	602	540/602	89.7%
WAI3384_Chr16_Sanc	+	118163	118765	603	WAI3384_Chr16_Sanc	+	118289	118890	602	540/602	89.7%
WAI3384_Chr16_Sanc	+	118163	118765	603	CS10_Chr08_Sanc	+	121012	121613	602	540/602	89.7%
WAI3384_Chr16_Sanc	+	118289	118917	629	CS10_Chr08_Sanc	+	11404	12033	630	523/627	83.4%
WAI3384_Chr16_Sanc	+	118289	118890	602	WAI2411_Chr02_Sanc	+	121123	121725	603	540/602	89.7%
WAI3384_Chr16_Sanc	+	118289	118890	602	WAI3384_Chr16_Sanc	+	118163	118765	603	540/602	89.7%
WAI3384_Chr16_Sanc	+	118289	118890	602	CS10_Chr08_Sanc	+	120886	121488	603	540/602	89.7%
WAI3384_Chr16_Sanc	+	118415	118917	503	CS10_Chr08_Sanc	+	11404	11907	504	409/501	81.6%
WAI3384_Chr16_Sanc	+	118415	118917	503	WAI2411_Chr02_Sanc	+	121123	121626	504	432/501	86.2%
WAI3384_Chr16_Sanc	+	118415	118917	503	WAI3384_Chr16_Sanc	+	118163	118666	504	432/501	86.2%
WAI3384_Chr16_Sanc	+	118415	118917	503	CS10_Chr08_Sanc	+	120886	121389	504	432/501	86.2%
WAI3384_Chr16_Sanc	+	118514	118917	404	WAI2411_Chr02_Sanc	+	121092	121500	409	328/402	81.6%
WAI3384_Chr16_Sanc	+	118514	118917	404	WAI3384_Chr16_Sanc	+	118132	118540	409	328/402	81.6%
WAI3384_Chr16_Sanc	+	118514	118917	404	CS10_Chr08_Sanc	+	120855	121263	409	328/402	81.6%
WAI3384_Chr16_Sanc	+	118541	118917	377	CS10_Chr08_Sanc	+	11404	11781	378	294/375	78.4%
WAI3384_Chr16_Sanc	+	118667	118917	251	CS10_Chr08_Sanc	+	11404	11655	252	193/249	77.5%
WAI3384_Chr16_Sanc	+	118667	118917	251	WAI2411_Chr02_Sanc	+	121123	121374	252	198/249	79.5%
WAI3384_Chr16_Sanc	+	118667	118917	251	WAI3384_Chr16_Sanc	+	118163	118414	252	198/249	79.5%
WAI3384_Chr16_Sanc	+	118667	118917	251	CS10_Chr08_Sanc	+	120886	121137	252	198/249	79.5%
WAI3384_Chr16_Sanc	+	121345	127334	5990	CS10_Chr03_SancII	+	48382	54379	5998	4129/5942	69.5%
WAI3384_Chr16_Sanc	+	121345	133361	12017	WAI3384_Chr16_Sanc	+	127360	139360	12001	9879/11944	82.7%
WAI3384_Chr16_Sanc	+	121350	127354	6005	CS10_Chr08_Sanc	+	130068	136069	6002	4135/5948	69.5%
WAI3384_Chr16_Sanc	+	121350	127354	6005	WAI2411_Chr02_Sanc	+	130304	136302	5999	4117/5944	69.3%
WAI3384_Chr16_Sanc	+	121350	127354	6005	WAI3384_Chr16_Sanc	+	133364	139364	6001	4116/5946	69.2%
WAI3384_Chr16_Sanc	+	121350	127354	6005	CS10_Chr08_Sanc	+	136741	142743	6003	4115/5947	69.2%
WAI3384_Chr16_Sanc	+	121350	133356	12007	CS10_Chr03_SancII	+	42393	54379	11987	11895/11979	99.3%
WAI3384_Chr16_Sanc	+	124416	124670	255	CS10_Chr03_SancII	+	42138	42391	254	240/254	94.5%
WAI3384_Chr16_Sanc	+	124657	125944	1288	CS10_Chr03_SancII	+	54377	55662	1286	1158/1282	90.3%
WAI3384_Chr16_Sanc	+	124674	125176	503	CS27_Chr08_SancII	+	14097	14596	500	298/486	61.3%
WAI3384_Chr16_Sanc	+	126676	133361	6686	CS10_Chr08_Sanc	+	136078	142739	6662	6253/6655	94.0%
WAI3384_Chr16_Sanc	+	126730	127356	627	CS27_Chr08_SancII	+	33123	33742	620	563/617	91.2%
WAI3384_Chr16_Sanc	+	127009	127333	325	WAI3384_Chr16_Sanc	+	152136	152496	361	232/310	74.8%
WAI3384_Chr16_Sanc	+	127360	139360	12001	WAI3384_Chr16_Sanc	+	121345	133361	12017	9879/11944	82.7%
WAI3384_Chr16_Sanc	+	127360	139365	12006	CS10_Chr08_Sanc	+	124069	136070	12002	9881/11953	82.7%
WAI3384_Chr16_Sanc	+	127360	151150	23791	WAI2411_Chr02_Sanc	+	124306	148095	23790	21912/23729	92.3%
WAI3384_Chr16_Sanc	+	127364	139355	11992	CS10_Chr03_SancII	+	42392	54379	11988	9871/11950	82.6%
WAI3384_Chr16_Sanc	+	127366	127493	128	CS10_Chr03_SancII	+	58683	58822	140	102/128	79.7%
WAI3384_Chr16_Sanc	+	130678	131899	1222	CS10_Chr03_SancII	+	54381	55594	1214	825/1212	68.1%
WAI3384_Chr16_Sanc	+	132700	192727	60028	CS10_Chr08_Sanc	+	136078	196006	59929	59840/59894	99.9%
WAI3384_Chr16_Sanc	+	132729	133385	657	CS27_Chr08_SancII	+	33100	33756	657	507/652	77.8%
WAI3384_Chr16_Sanc	+	132989	133350	362	CS10_Chr08_Sanc	+	9246	9607	362	306/359	85.2%
WAI3384_Chr16_Sanc	+	133040	133348	309	WAI3384_Chr16_Sanc	+	152142	152494	353	232/293	79.2%
WAI3384_Chr16_Sanc	+	133040	133348	309	CS10_Chr08_Sanc	+	155534	155887	354	233/293	79.5%
WAI3384_Chr16_Sanc	+	133359	133493	135	CS10_Chr03_SancII	+	58677	58822	146	109/135	80.7%
WAI3384_Chr16_Sanc	+	133364	139364	6001	WAI3384_Chr16_Sanc	+	121350	127354	6005	4116/5946	69.2%
WAI3384_Chr16_Sanc	+	133364	139363	6000	CS10_Chr03_SancII	+	42393	48379	5987	4108/5954	69.0%
WAI3384_Chr16_Sanc	+	133364	139365	6002	WAI2411_Chr02_Sanc	+	124311	130302	5992	4110/5941	69.2%
WAI3384_Chr16_Sanc	+	133364	139365	6002	CS10_Chr08_Sanc	+	124074	130063	5990	4108/5943	69.1%
WAI3384_Chr16_Sanc	+	136676	137904	1229	CS10_Chr03_SancII	+	54381	55601	1221	829/1219	68.0%
WAI3384_Chr16_Sanc	+	138698	139352	655	CS10_Chr08_Sanc	+	136078	136733	656	633/655	96.6%
WAI3384_Chr16_Sanc	+	138752	139369	618	CS27_Chr08_SancII	+	33123	33745	623	486/616	78.9%
WAI3384_Chr16_Sanc	+	138982	139347	366	WAI3384_Chr16_Sanc	+	152085	152494	410	259/344	75.3%
WAI3384_Chr16_Sanc	+	138982	139347	366	CS10_Chr08_Sanc	+	155477	155887	411	260/344	75.6%
WAI3384_Chr16_Sanc	+	138988	139349	362	CS10_Chr08_Sanc	+	9246	9607	362	307/359	85.5%
WAI3384_Chr16_Sanc	+	138993	139350	358	CS27_Chr08_SancII	+	42906	43318	413	260/349	74.5%
WAI3384_Chr16_Sanc	+	139362	139803	442	CS10_Chr03_SancII	+	57940	58382	443	328/441	74.4%
WAI3384_Chr16_Sanc	+	139362	139803	442	WAI2411_Chr02_Sanc	+	100240	100681	442	315/442	71.3%
WAI3384_Chr16_Sanc	+	139362	139803	442	WAI3384_Chr16_Sanc	+	97275	97716	442	315/442	71.3%
WAI3384_Chr16_Sanc	+	139435	139803	369	CS10_Chr08_Sanc	+	98704	99072	369	262/369	71.0%
WAI3384_Chr16_Sanc	+	141832	142053	222	WAI2411_Chr02_Sanc	+	140033	140255	223	169/221	76.5%
WAI3384_Chr16_Sanc	+	141832	142053	222	WAI3384_Chr16_Sanc	+	143092	143315	224	170/222	76.6%
WAI3384_Chr16_Sanc	+	141832	142179	348	WAI2411_Chr02_Sanc	+	139907	140255	349	285/347	82.1%
WAI3384_Chr16_Sanc	+	141832	142179	348	CS10_Chr08_Sanc	+	146352	146701	350	284/348	81.6%
WAI3384_Chr16_Sanc	+	141832	142179	348	WAI3384_Chr16_Sanc	+	142966	143315	350	285/348	81.9%
WAI3384_Chr16_Sanc	+	141832	142305	474	WAI2411_Chr02_Sanc	+	139781	140255	475	404/473	85.4%
WAI3384_Chr16_Sanc	+	141832	142305	474	CS10_Chr08_Sanc	+	146226	146701	476	404/474	85.2%
WAI3384_Chr16_Sanc	+	141832	142305	474	WAI3384_Chr16_Sanc	+	142840	143315	476	405/474	85.4%
WAI3384_Chr16_Sanc	+	141832	142431	600	WAI2411_Chr02_Sanc	+	139655	140255	601	506/599	84.5%
WAI3384_Chr16_Sanc	+	141832	142431	600	CS10_Chr08_Sanc	+	146100	146701	602	506/600	84.3%
WAI3384_Chr16_Sanc	+	141832	142431	600	WAI3384_Chr16_Sanc	+	142714	143315	602	507/600	84.5%
WAI3384_Chr16_Sanc	+	141832	142683	852	WAI2411_Chr02_Sanc	+	139403	140255	853	725/851	85.2%
WAI3384_Chr16_Sanc	+	141832	142683	852	CS10_Chr08_Sanc	+	145848	146701	854	725/852	85.1%
WAI3384_Chr16_Sanc	+	141832	142683	852	WAI3384_Chr16_Sanc	+	142462	143315	854	726/852	85.2%
WAI3384_Chr16_Sanc	+	141832	143061	1230	WAI2411_Chr02_Sanc	+	139025	140255	1231	1042/1229	84.8%
WAI3384_Chr16_Sanc	+	141832	143061	1230	CS10_Chr08_Sanc	+	145470	146701	1232	1042/1230	84.7%
WAI3384_Chr16_Sanc	+	141832	143061	1230	WAI3384_Chr16_Sanc	+	142084	143315	1232	1043/1230	84.8%
WAI3384_Chr16_Sanc	+	141835	142935	1101	WAI2411_Chr02_Sanc	+	139154	140255	1102	968/1100	88.0%
WAI3384_Chr16_Sanc	+	141835	142935	1101	CS10_Chr08_Sanc	+	145599	146701	1103	968/1101	87.9%
WAI3384_Chr16_Sanc	+	141835	142935	1101	WAI3384_Chr16_Sanc	+	142213	143315	1103	969/1101	88.0%
WAI3384_Chr16_Sanc	+	141838	142557	720	WAI2411_Chr02_Sanc	+	139535	140255	721	615/719	85.5%
WAI3384_Chr16_Sanc	+	141838	142557	720	CS10_Chr08_Sanc	+	145980	146701	722	615/720	85.4%
WAI3384_Chr16_Sanc	+	141838	142557	720	WAI3384_Chr16_Sanc	+	142594	143315	722	616/720	85.6%
WAI3384_Chr16_Sanc	+	141838	142809	972	WAI2411_Chr02_Sanc	+	139283	140255	973	823/971	84.8%
WAI3384_Chr16_Sanc	+	141838	142809	972	CS10_Chr08_Sanc	+	145728	146701	974	823/972	84.7%
WAI3384_Chr16_Sanc	+	141838	142809	972	WAI3384_Chr16_Sanc	+	142342	143315	974	824/972	84.8%
WAI3384_Chr16_Sanc	+	141838	143187	1350	WAI2411_Chr02_Sanc	+	138905	140255	1351	1166/1349	86.4%
WAI3384_Chr16_Sanc	+	141838	143187	1350	CS10_Chr08_Sanc	+	145350	146701	1352	1166/1350	86.4%
WAI3384_Chr16_Sanc	+	141838	143187	1350	WAI3384_Chr16_Sanc	+	141964	143315	1352	1167/1350	86.4%
WAI3384_Chr16_Sanc	+	141849	142548	700	CS10_Chr08_Sanc	+	169170	169871	702	424/700	60.6%
WAI3384_Chr16_Sanc	+	141882	142548	667	WAI2411_Chr02_Sanc	+	148805	149473	669	408/667	61.2%
WAI3384_Chr16_Sanc	+	141882	142548	667	WAI3384_Chr16_Sanc	+	165930	166598	669	408/667	61.2%
WAI3384_Chr16_Sanc	+	141888	142800	913	WAI2411_Chr02_Sanc	+	148559	149473	915	571/909	62.8%
WAI3384_Chr16_Sanc	+	141888	142800	913	WAI3384_Chr16_Sanc	+	165684	166598	915	571/909	62.8%
WAI3384_Chr16_Sanc	+	141964	143315	1352	WAI2411_Chr02_Sanc	+	138779	140128	1350	1167/1350	86.4%
WAI3384_Chr16_Sanc	+	141964	143315	1352	WAI3384_Chr16_Sanc	+	141838	143187	1350	1167/1350	86.4%
WAI3384_Chr16_Sanc	+	141964	143295	1332	CS10_Chr08_Sanc	+	145224	146555	1332	1155/1332	86.7%
WAI3384_Chr16_Sanc	+	142013	142800	788	CS10_Chr08_Sanc	+	169082	169871	790	497/784	63.4%
WAI3384_Chr16_Sanc	+	142013	142926	914	WAI2411_Chr02_Sanc	+	148558	149473	916	566/910	62.2%
WAI3384_Chr16_Sanc	+	142013	142926	914	WAI3384_Chr16_Sanc	+	165683	166598	916	566/910	62.2%
WAI3384_Chr16_Sanc	+	142084	143315	1232	WAI2411_Chr02_Sanc	+	138773	140002	1230	1043/1230	84.8%
WAI3384_Chr16_Sanc	+	142084	143315	1232	WAI3384_Chr16_Sanc	+	141832	143061	1230	1043/1230	84.8%
WAI3384_Chr16_Sanc	+	142084	143315	1232	CS10_Chr08_Sanc	+	145218	146447	1230	1043/1230	84.8%
WAI3384_Chr16_Sanc	+	142139	143052	914	WAI2411_Chr02_Sanc	+	148558	149473	916	569/913	62.3%
WAI3384_Chr16_Sanc	+	142139	143052	914	WAI3384_Chr16_Sanc	+	165683	166598	916	569/913	62.3%
WAI3384_Chr16_Sanc	+	142213	143315	1103	WAI2411_Chr02_Sanc	+	138776	139876	1101	969/1101	88.0%
WAI3384_Chr16_Sanc	+	142213	143315	1103	WAI3384_Chr16_Sanc	+	141835	142935	1101	969/1101	88.0%
WAI3384_Chr16_Sanc	+	142213	143315	1103	CS10_Chr08_Sanc	+	145221	146321	1101	969/1101	88.0%
WAI3384_Chr16_Sanc	+	142265	143052	788	CS10_Chr08_Sanc	+	169082	169871	790	491/784	62.6%
WAI3384_Chr16_Sanc	+	142265	143178	914	WAI2411_Chr02_Sanc	+	148558	149473	916	564/910	62.0%
WAI3384_Chr16_Sanc	+	142265	143178	914	WAI3384_Chr16_Sanc	+	165683	166598	916	564/910	62.0%
WAI3384_Chr16_Sanc	+	142342	143315	974	WAI2411_Chr02_Sanc	+	138779	139750	972	824/972	84.8%
WAI3384_Chr16_Sanc	+	142342	143315	974	WAI3384_Chr16_Sanc	+	141838	142809	972	824/972	84.8%
WAI3384_Chr16_Sanc	+	142342	143315	974	CS10_Chr08_Sanc	+	145224	146195	972	824/972	84.8%
WAI3384_Chr16_Sanc	+	142462	143315	854	WAI2411_Chr02_Sanc	+	138773	139624	852	726/852	85.2%
WAI3384_Chr16_Sanc	+	142462	143315	854	WAI3384_Chr16_Sanc	+	141832	142683	852	726/852	85.2%
WAI3384_Chr16_Sanc	+	142462	143315	854	CS10_Chr08_Sanc	+	145218	146069	852	726/852	85.2%
WAI3384_Chr16_Sanc	+	142594	143315	722	WAI2411_Chr02_Sanc	+	138779	139498	720	616/720	85.6%
WAI3384_Chr16_Sanc	+	142594	143315	722	WAI3384_Chr16_Sanc	+	141838	142557	720	616/720	85.6%
