#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	identity	idPct
CS10_Chr08_Sanc	+	184393	184471	79	WAI3384_Chr16_Sanc	+	181129	181209	81	75/79	94.9%
CS10_Chr08_Sanc	+	184393	184473	81	WAI2411_Chr02_Sanc	+	163999	164080	82	79/81	97.5%
CS10_Chr08_Sanc	+	184393	184473	81	CS10_Chr08_Sanc	+	184399	184480	82	79/81	97.5%
CS10_Chr08_Sanc	+	184393	184473	81	WAI3384_Chr16_Sanc	+	181123	181203	81	77/81	95.1%
CS10_Chr08_Sanc	+	184399	184480	82	WAI2411_Chr02_Sanc	+	163993	164073	81	79/81	97.5%
CS10_Chr08_Sanc	+	184399	184480	82	CS10_Chr08_Sanc	+	184393	184473	81	79/81	97.5%
CS10_Chr08_Sanc	+	184399	184480	82	WAI3384_Chr16_Sanc	+	181117	181198	82	78/82	95.1%
CS10_Chr08_Sanc	+	184405	184479	75	WAI2411_Chr02_Sanc	+	163993	164067	75	72/75	96.0%
CS10_Chr08_Sanc	+	184405	184479	75	CS10_Chr08_Sanc	+	184393	184467	75	72/75	96.0%
CS10_Chr08_Sanc	+	184405	184484	80	WAI3384_Chr16_Sanc	+	181117	181196	80	74/80	92.5%
CS10_Chr08_Sanc	+	184411	184479	69	WAI3384_Chr16_Sanc	+	181117	181185	69	66/69	95.7%
CS10_Chr08_Sanc	+	184411	184479	69	WAI2411_Chr02_Sanc	+	163993	164061	69	66/69	95.7%
CS10_Chr08_Sanc	+	184411	184479	69	CS10_Chr08_Sanc	+	184393	184461	69	66/69	95.7%
CS10_Chr08_Sanc	+	184417	184489	73	WAI3384_Chr16_Sanc	+	181117	181189	73	64/73	87.7%
CS10_Chr08_Sanc	+	184417	184489	73	WAI2411_Chr02_Sanc	+	163993	164065	73	64/73	87.7%
CS10_Chr08_Sanc	+	184417	184489	73	CS10_Chr08_Sanc	+	184393	184465	73	64/73	87.7%
CS10_Chr08_Sanc	+	184423	184489	67	WAI3384_Chr16_Sanc	+	181117	181183	67	58/67	86.6%
CS10_Chr08_Sanc	+	184423	184489	67	WAI2411_Chr02_Sanc	+	163993	164059	67	58/67	86.6%
CS10_Chr08_Sanc	+	184423	184489	67	CS10_Chr08_Sanc	+	184393	184459	67	58/67	86.6%
WAI2411_Chr02_Sanc	+	1	3273	3273	CS10_Chr08_Sanc	+	1	3272	3272	3073/3261	94.2%
WAI2411_Chr02_Sanc	+	1	33086	33086	WAI3384_Chr16_Sanc	+	1	33034	33034	32944/32982	99.9%
WAI2411_Chr02_Sanc	+	1	175607	175607	WAI2411_Chr02_Sanc	+	1	175607	175607	175607/175607	100.0%
WAI2411_Chr02_Sanc	+	8568	8628	61	WAI2411_Chr02_Sanc	+	8645	8703	59	55/59	93.2%
WAI2411_Chr02_Sanc	+	8645	8703	59	WAI2411_Chr02_Sanc	+	8568	8628	61	55/59	93.2%
WAI2411_Chr02_Sanc	+	17828	18599	772	CS10_Chr08_Sanc	+	54012	54788	777	542/762	71.1%
WAI2411_Chr02_Sanc	+	18617	19766	1150	WAI2411_Chr02_Sanc	+	45813	46949	1137	967/1134	85.3%
WAI2411_Chr02_Sanc	+	19136	19768	633	WAI3384_Chr16_Sanc	+	46919	47553	635	524/629	83.3%
WAI2411_Chr02_Sanc	+	19136	19768	633	WAI2411_Chr02_Sanc	+	61179	61815	637	524/629	83.3%
WAI2411_Chr02_Sanc	+	19145	19768	624	CS10_Chr08_Sanc	+	52150	52784	635	516/621	83.1%
WAI2411_Chr02_Sanc	+	22634	23048	415	WAI2411_Chr02_Sanc	+	22983	23397	415	348/414	84.1%
WAI2411_Chr02_Sanc	+	22697	23048	352	WAI3384_Chr16_Sanc	+	23000	23351	352	314/352	89.2%
WAI2411_Chr02_Sanc	+	22983	23397	415	WAI3384_Chr16_Sanc	+	22584	22998	415	348/414	84.1%
WAI2411_Chr02_Sanc	+	22983	23397	415	WAI2411_Chr02_Sanc	+	22634	23048	415	348/414	84.1%
WAI2411_Chr02_Sanc	+	28532	28744	213	WAI3384_Chr16_Sanc	+	47748	47967	220	126/182	69.2%
WAI2411_Chr02_Sanc	+	28532	28744	213	WAI2411_Chr02_Sanc	+	62010	62229	220	126/182	69.2%
WAI2411_Chr02_Sanc	+	28532	28586	55	CS10_Chr08_Sanc	+	52979	53033	55	43/55	78.2%
WAI2411_Chr02_Sanc	+	28749	30324	1576	WAI3384_Chr16_Sanc	+	81079	82649	1571	1426/1571	90.8%
WAI2411_Chr02_Sanc	+	31497	31853	357	CS10_Chr08_Sanc	+	8904	9225	322	227/320	70.9%
WAI2411_Chr02_Sanc	+	31807	32220	414	CS10_Chr08_Sanc	+	14767	15198	432	245/398	61.6%
WAI2411_Chr02_Sanc	+	33083	33261	179	WAI2411_Chr02_Sanc	+	106662	106854	193	143/178	80.3%
WAI2411_Chr02_Sanc	+	33083	33261	179	WAI3384_Chr16_Sanc	+	103695	103888	194	144/179	80.4%
WAI2411_Chr02_Sanc	+	33083	33261	179	CS10_Chr08_Sanc	+	105055	105248	194	144/179	80.4%
WAI2411_Chr02_Sanc	+	33084	33261	178	WAI3384_Chr16_Sanc	+	151154	151327	174	137/161	85.1%
WAI2411_Chr02_Sanc	+	33084	33261	178	CS10_Chr08_Sanc	+	154545	154719	175	137/161	85.1%
WAI2411_Chr02_Sanc	+	33253	33315	63	WAI3384_Chr16_Sanc	+	163206	163268	63	59/63	93.7%
WAI2411_Chr02_Sanc	+	33253	33315	63	CS10_Chr08_Sanc	+	166604	166666	63	59/63	93.7%
WAI2411_Chr02_Sanc	+	35044	35106	63	WAI3384_Chr16_Sanc	+	164996	165058	63	59/63	93.7%
WAI2411_Chr02_Sanc	+	35044	35106	63	CS10_Chr08_Sanc	+	168395	168457	63	59/63	93.7%
WAI2411_Chr02_Sanc	+	35083	35767	685	CS10_Chr08_Sanc	+	105232	105915	684	511/681	75.0%
WAI2411_Chr02_Sanc	+	35083	35767	685	WAI3384_Chr16_Sanc	+	103872	104558	687	513/684	75.0%
WAI2411_Chr02_Sanc	+	35083	35767	685	WAI2411_Chr02_Sanc	+	106838	107524	687	513/684	75.0%
WAI2411_Chr02_Sanc	+	35433	35655	223	WAI2411_Chr02_Sanc	+	35568	35781	214	150/213	70.4%
WAI2411_Chr02_Sanc	+	35473	35650	178	WAI3384_Chr16_Sanc	+	104903	105071	169	116/166	69.9%
WAI2411_Chr02_Sanc	+	35473	35650	178	WAI2411_Chr02_Sanc	+	107869	108037	169	116/166	69.9%
WAI2411_Chr02_Sanc	+	35473	35650	178	CS10_Chr08_Sanc	+	106260	106428	169	116/166	69.9%
WAI2411_Chr02_Sanc	+	35473	35781	309	WAI3384_Chr16_Sanc	+	104399	104698	300	223/300	74.3%
WAI2411_Chr02_Sanc	+	35473	35781	309	WAI2411_Chr02_Sanc	+	107365	107664	300	223/300	74.3%
WAI2411_Chr02_Sanc	+	35473	35781	309	CS10_Chr08_Sanc	+	105756	106055	300	223/300	74.3%
WAI2411_Chr02_Sanc	+	35473	35781	309	WAI3384_Chr16_Sanc	+	104525	104824	300	229/297	77.1%
WAI2411_Chr02_Sanc	+	35473	35781	309	WAI2411_Chr02_Sanc	+	107491	107790	300	229/297	77.1%
WAI2411_Chr02_Sanc	+	35473	35781	309	CS10_Chr08_Sanc	+	105882	106181	300	229/297	77.1%
WAI2411_Chr02_Sanc	+	35473	35781	309	WAI3384_Chr16_Sanc	+	104651	104950	300	231/297	77.8%
WAI2411_Chr02_Sanc	+	35473	35781	309	WAI2411_Chr02_Sanc	+	107617	107916	300	231/297	77.8%
WAI2411_Chr02_Sanc	+	35473	35781	309	CS10_Chr08_Sanc	+	106008	106307	300	231/297	77.8%
WAI2411_Chr02_Sanc	+	35473	38702	3230	WAI3384_Chr16_Sanc	+	104777	107882	3106	2395/3057	78.3%
WAI2411_Chr02_Sanc	+	35473	38702	3230	WAI2411_Chr02_Sanc	+	107743	110844	3102	2394/3059	78.3%
WAI2411_Chr02_Sanc	+	35473	38702	3230	CS10_Chr08_Sanc	+	106134	109236	3103	2392/3060	78.2%
WAI2411_Chr02_Sanc	+	35568	35781	214	WAI2411_Chr02_Sanc	+	35433	35655	223	150/213	70.4%
WAI2411_Chr02_Sanc	+	35608	35781	174	WAI3384_Chr16_Sanc	+	104261	104446	186	126/174	72.4%
WAI2411_Chr02_Sanc	+	35608	35781	174	WAI2411_Chr02_Sanc	+	107227	107412	186	126/174	72.4%
WAI2411_Chr02_Sanc	+	35608	35781	174	CS10_Chr08_Sanc	+	105618	105803	186	126/174	72.4%
WAI2411_Chr02_Sanc	+	37063	37277	215	WAI3384_Chr16_Sanc	+	161102	161318	217	163/206	79.1%
WAI2411_Chr02_Sanc	+	37063	37277	215	CS10_Chr08_Sanc	+	164500	164716	217	163/206	79.1%
WAI2411_Chr02_Sanc	+	41863	42010	148	WAI3384_Chr16_Sanc	+	156301	156448	148	130/148	87.8%
WAI2411_Chr02_Sanc	+	41863	42010	148	CS10_Chr08_Sanc	+	159697	159844	148	130/148	87.8%
WAI2411_Chr02_Sanc	+	43601	43728	128	WAI3384_Chr16_Sanc	+	154583	154710	128	100/128	78.1%
WAI2411_Chr02_Sanc	+	43601	43728	128	CS10_Chr08_Sanc	+	157977	158104	128	100/128	78.1%
WAI2411_Chr02_Sanc	+	45813	46949	1137	WAI2411_Chr02_Sanc	+	18617	19766	1150	967/1134	85.3%
WAI2411_Chr02_Sanc	+	45813	46949	1137	WAI3384_Chr16_Sanc	+	18557	19708	1152	968/1134	85.4%
WAI2411_Chr02_Sanc	+	46320	46945	626	WAI3384_Chr16_Sanc	+	46919	47546	628	484/620	78.1%
WAI2411_Chr02_Sanc	+	46320	46945	626	WAI2411_Chr02_Sanc	+	61179	61808	630	484/620	78.1%
WAI2411_Chr02_Sanc	+	46329	46945	617	CS10_Chr08_Sanc	+	52150	52777	628	477/612	77.9%
WAI2411_Chr02_Sanc	+	46946	47160	215	WAI3384_Chr16_Sanc	+	108489	108664	176	136/176	77.3%
WAI2411_Chr02_Sanc	+	46946	47160	215	WAI2411_Chr02_Sanc	+	111450	111625	176	136/176	77.3%
WAI2411_Chr02_Sanc	+	46946	47160	215	CS10_Chr08_Sanc	+	109844	110019	176	136/176	77.3%
WAI2411_Chr02_Sanc	+	46988	47161	174	WAI3384_Chr16_Sanc	+	165050	165227	178	137/161	85.1%
WAI2411_Chr02_Sanc	+	46988	47161	174	CS10_Chr08_Sanc	+	168449	168626	178	137/161	85.1%
WAI2411_Chr02_Sanc	+	47101	47160	60	WAI3384_Chr16_Sanc	+	80823	80882	60	50/60	83.3%
WAI2411_Chr02_Sanc	+	47165	83052	35888	WAI3384_Chr16_Sanc	+	33042	69068	36027	35581/35586	100.0%
WAI2411_Chr02_Sanc	+	47343	47454	112	WAI2411_Chr02_Sanc	+	33063	33176	114	73/112	65.2%
WAI2411_Chr02_Sanc	+	47356	47646	291	WAI3384_Chr16_Sanc	+	53486	53774	289	237/289	82.0%
WAI2411_Chr02_Sanc	+	47363	47422	60	WAI3384_Chr16_Sanc	+	103697	103756	60	47/60	78.3%
WAI2411_Chr02_Sanc	+	47363	47422	60	WAI2411_Chr02_Sanc	+	106664	106723	60	47/60	78.3%
WAI2411_Chr02_Sanc	+	47363	47422	60	CS10_Chr08_Sanc	+	105057	105116	60	47/60	78.3%
WAI2411_Chr02_Sanc	+	47363	47422	60	WAI3384_Chr16_Sanc	+	151155	151214	60	50/60	83.3%
WAI2411_Chr02_Sanc	+	47363	47422	60	CS10_Chr08_Sanc	+	154546	154605	60	50/60	83.3%
WAI2411_Chr02_Sanc	+	48406	62462	14057	CS10_Chr08_Sanc	+	39174	53431	14258	13196/14016	94.1%
WAI2411_Chr02_Sanc	+	55858	56220	363	CS10_Chr08_Sanc	+	46642	47038	397	297/363	81.8%
WAI2411_Chr02_Sanc	+	55868	56155	288	CS10_Chr08_Sanc	+	46840	47126	287	241/287	84.0%
WAI2411_Chr02_Sanc	+	55880	55965	86	WAI3384_Chr16_Sanc	+	41732	41817	86	60/86	69.8%
WAI2411_Chr02_Sanc	+	55880	55965	86	WAI2411_Chr02_Sanc	+	56135	56220	86	60/86	69.8%
WAI2411_Chr02_Sanc	+	55880	55951	72	CS10_Chr08_Sanc	+	47055	47126	72	54/72	75.0%
WAI2411_Chr02_Sanc	+	55880	55982	103	WAI3384_Chr16_Sanc	+	41715	41817	103	72/103	69.9%
WAI2411_Chr02_Sanc	+	55880	55982	103	WAI2411_Chr02_Sanc	+	56118	56220	103	72/103	69.9%
WAI2411_Chr02_Sanc	+	55880	55968	89	CS10_Chr08_Sanc	+	47038	47126	89	71/89	79.8%
WAI2411_Chr02_Sanc	+	55880	55999	120	WAI3384_Chr16_Sanc	+	41698	41817	120	91/120	75.8%
WAI2411_Chr02_Sanc	+	55880	55999	120	WAI2411_Chr02_Sanc	+	56101	56220	120	91/120	75.8%
WAI2411_Chr02_Sanc	+	55880	56016	137	WAI3384_Chr16_Sanc	+	41681	41817	137	102/137	74.5%
WAI2411_Chr02_Sanc	+	55880	56016	137	WAI2411_Chr02_Sanc	+	56084	56220	137	102/137	74.5%
WAI2411_Chr02_Sanc	+	55880	56022	143	CS10_Chr08_Sanc	+	47004	47146	143	112/143	78.3%
WAI2411_Chr02_Sanc	+	55880	56033	154	WAI3384_Chr16_Sanc	+	41664	41817	154	119/154	77.3%
WAI2411_Chr02_Sanc	+	55880	56033	154	WAI2411_Chr02_Sanc	+	56067	56220	154	119/154	77.3%
WAI2411_Chr02_Sanc	+	55880	56039	160	CS10_Chr08_Sanc	+	46987	47146	160	127/160	79.4%
WAI2411_Chr02_Sanc	+	55880	56050	171	WAI3384_Chr16_Sanc	+	41647	41817	171	136/171	79.5%
WAI2411_Chr02_Sanc	+	55880	56050	171	WAI2411_Chr02_Sanc	+	56050	56220	171	136/171	79.5%
WAI2411_Chr02_Sanc	+	55880	56036	157	CS10_Chr08_Sanc	+	46970	47126	157	133/157	84.7%
WAI2411_Chr02_Sanc	+	55880	56053	174	WAI3384_Chr16_Sanc	+	41630	41803	174	142/174	81.6%
WAI2411_Chr02_Sanc	+	55880	56053	174	WAI2411_Chr02_Sanc	+	56033	56206	174	142/174	81.6%
WAI2411_Chr02_Sanc	+	55880	56053	174	CS10_Chr08_Sanc	+	46953	47126	174	150/174	86.2%
WAI2411_Chr02_Sanc	+	55880	56084	205	WAI3384_Chr16_Sanc	+	41613	41817	205	164/205	80.0%
WAI2411_Chr02_Sanc	+	55880	56084	205	WAI2411_Chr02_Sanc	+	56016	56220	205	164/205	80.0%
WAI2411_Chr02_Sanc	+	55880	56070	191	CS10_Chr08_Sanc	+	46936	47126	191	163/191	85.3%
WAI2411_Chr02_Sanc	+	55880	56101	222	WAI3384_Chr16_Sanc	+	41596	41817	222	177/222	79.7%
WAI2411_Chr02_Sanc	+	55880	56101	222	WAI2411_Chr02_Sanc	+	55999	56220	222	177/222	79.7%
WAI2411_Chr02_Sanc	+	55880	56087	208	CS10_Chr08_Sanc	+	46919	47126	208	177/208	85.1%
WAI2411_Chr02_Sanc	+	55880	56118	239	WAI3384_Chr16_Sanc	+	41579	41817	239	199/239	83.3%
WAI2411_Chr02_Sanc	+	55880	56118	239	WAI2411_Chr02_Sanc	+	55982	56220	239	199/239	83.3%
WAI2411_Chr02_Sanc	+	55880	56137	258	CS10_Chr08_Sanc	+	46902	47164	263	214/258	82.9%
WAI2411_Chr02_Sanc	+	55880	56121	242	CS10_Chr08_Sanc	+	46885	47126	242	207/242	85.5%
WAI2411_Chr02_Sanc	+	55880	56121	242	WAI3384_Chr16_Sanc	+	41562	41803	242	212/242	87.6%
WAI2411_Chr02_Sanc	+	55880	56121	242	WAI2411_Chr02_Sanc	+	55965	56206	242	212/242	87.6%
WAI2411_Chr02_Sanc	+	55880	56152	273	WAI3384_Chr16_Sanc	+	41545	41817	273	230/273	84.2%
WAI2411_Chr02_Sanc	+	55880	56152	273	WAI2411_Chr02_Sanc	+	55948	56220	273	230/273	84.2%
WAI2411_Chr02_Sanc	+	55880	56169	290	WAI3384_Chr16_Sanc	+	41528	41817	290	238/290	82.1%
WAI2411_Chr02_Sanc	+	55880	56169	290	WAI2411_Chr02_Sanc	+	55931	56220	290	238/290	82.1%
WAI2411_Chr02_Sanc	+	55880	56172	293	CS10_Chr08_Sanc	+	46834	47126	293	245/293	83.6%
WAI2411_Chr02_Sanc	+	55880	56187	308	WAI3384_Chr16_Sanc	+	41511	41818	308	259/308	84.1%
WAI2411_Chr02_Sanc	+	55880	56187	308	WAI2411_Chr02_Sanc	+	55914	56221	308	259/308	84.1%
WAI2411_Chr02_Sanc	+	55880	56218	339	CS10_Chr08_Sanc	+	46817	47163	347	278/339	82.0%
WAI2411_Chr02_Sanc	+	55880	56210	331	WAI3384_Chr16_Sanc	+	41494	41824	331	281/331	84.9%
WAI2411_Chr02_Sanc	+	55880	56210	331	WAI2411_Chr02_Sanc	+	55897	56227	331	281/331	84.9%
WAI2411_Chr02_Sanc	+	55887	56138	252	CS10_Chr08_Sanc	+	46875	47126	252	215/252	85.3%
WAI2411_Chr02_Sanc	+	55894	56220	327	CS10_Chr08_Sanc	+	46712	47072	361	268/327	82.0%
WAI2411_Chr02_Sanc	+	55894	56220	327	CS10_Chr08_Sanc	+	46729	47089	361	267/327	81.7%
WAI2411_Chr02_Sanc	+	55895	56221	327	CS10_Chr08_Sanc	+	46747	47107	361	269/327	82.3%
WAI2411_Chr02_Sanc	+	55895	56220	326	CS10_Chr08_Sanc	+	46679	47021	343	268/326	82.2%
WAI2411_Chr02_Sanc	+	55895	56330	436	CS10_Chr08_Sanc	+	46764	47198	435	336/400	84.0%
WAI2411_Chr02_Sanc	+	55897	56220	324	CS10_Chr08_Sanc	+	46659	46987	329	262/324	80.9%
WAI2411_Chr02_Sanc	+	55897	56227	331	WAI3384_Chr16_Sanc	+	41477	41807	331	281/331	84.9%
WAI2411_Chr02_Sanc	+	55897	56227	331	WAI2411_Chr02_Sanc	+	55880	56210	331	281/331	84.9%
WAI2411_Chr02_Sanc	+	55914	56221	308	CS10_Chr08_Sanc	+	46664	46971	308	247/308	80.2%
WAI2411_Chr02_Sanc	+	55914	56221	308	WAI3384_Chr16_Sanc	+	41477	41784	308	259/308	84.1%
WAI2411_Chr02_Sanc	+	55914	56221	308	WAI2411_Chr02_Sanc	+	55880	56187	308	259/308	84.1%
WAI2411_Chr02_Sanc	+	55931	56220	290	CS10_Chr08_Sanc	+	46664	46953	290	226/290	77.9%
WAI2411_Chr02_Sanc	+	55931	56220	290	WAI3384_Chr16_Sanc	+	41477	41766	290	238/290	82.1%
WAI2411_Chr02_Sanc	+	55931	56220	290	WAI2411_Chr02_Sanc	+	55880	56169	290	238/290	82.1%
WAI2411_Chr02_Sanc	+	55948	56220	273	CS10_Chr08_Sanc	+	46664	46936	273	213/273	78.0%
WAI2411_Chr02_Sanc	+	55948	56220	273	WAI3384_Chr16_Sanc	+	41477	41749	273	230/273	84.2%
WAI2411_Chr02_Sanc	+	55948	56220	273	WAI2411_Chr02_Sanc	+	55880	56152	273	230/273	84.2%
WAI2411_Chr02_Sanc	+	55965	56220	256	CS10_Chr08_Sanc	+	46664	46919	256	200/256	78.1%
WAI2411_Chr02_Sanc	+	55965	56206	242	WAI3384_Chr16_Sanc	+	41477	41718	242	212/242	87.6%
WAI2411_Chr02_Sanc	+	55965	56206	242	WAI2411_Chr02_Sanc	+	55880	56121	242	212/242	87.6%
WAI2411_Chr02_Sanc	+	55982	56206	225	CS10_Chr08_Sanc	+	46664	46888	225	195/225	86.7%
WAI2411_Chr02_Sanc	+	55982	56220	239	WAI3384_Chr16_Sanc	+	41477	41715	239	199/239	83.3%
WAI2411_Chr02_Sanc	+	55982	56220	239	WAI2411_Chr02_Sanc	+	55880	56118	239	199/239	83.3%
WAI2411_Chr02_Sanc	+	55999	56220	222	WAI3384_Chr16_Sanc	+	41477	41698	222	177/222	79.7%
WAI2411_Chr02_Sanc	+	55999	56220	222	WAI2411_Chr02_Sanc	+	55880	56101	222	177/222	79.7%
WAI2411_Chr02_Sanc	+	55999	56220	222	CS10_Chr08_Sanc	+	46664	46885	222	183/222	82.4%
WAI2411_Chr02_Sanc	+	56016	56221	206	CS10_Chr08_Sanc	+	46664	46869	206	161/206	78.2%
WAI2411_Chr02_Sanc	+	56016	56220	205	WAI3384_Chr16_Sanc	+	41477	41681	205	164/205	80.0%
WAI2411_Chr02_Sanc	+	56016	56220	205	WAI2411_Chr02_Sanc	+	55880	56084	205	164/205	80.0%
WAI2411_Chr02_Sanc	+	56033	56206	174	CS10_Chr08_Sanc	+	46664	46837	174	136/174	78.2%
WAI2411_Chr02_Sanc	+	56033	56206	174	WAI3384_Chr16_Sanc	+	41477	41650	174	142/174	81.6%
WAI2411_Chr02_Sanc	+	56033	56206	174	WAI2411_Chr02_Sanc	+	55880	56053	174	142/174	81.6%
WAI2411_Chr02_Sanc	+	56050	56220	171	WAI3384_Chr16_Sanc	+	41477	41647	171	136/171	79.5%
WAI2411_Chr02_Sanc	+	56050	56220	171	WAI2411_Chr02_Sanc	+	55880	56050	171	136/171	79.5%
WAI2411_Chr02_Sanc	+	56067	56206	140	CS10_Chr08_Sanc	+	46664	46803	140	110/140	78.6%
WAI2411_Chr02_Sanc	+	56067	56220	154	WAI3384_Chr16_Sanc	+	41477	41630	154	119/154	77.3%
WAI2411_Chr02_Sanc	+	56067	56220	154	WAI2411_Chr02_Sanc	+	55880	56033	154	119/154	77.3%
WAI2411_Chr02_Sanc	+	56084	56220	137	CS10_Chr08_Sanc	+	46664	46800	137	115/137	83.9%
WAI2411_Chr02_Sanc	+	56101	56220	120	WAI3384_Chr16_Sanc	+	41477	41596	120	91/120	75.8%
WAI2411_Chr02_Sanc	+	56101	56220	120	WAI2411_Chr02_Sanc	+	55880	55999	120	91/120	75.8%
WAI2411_Chr02_Sanc	+	56118	56220	103	WAI3384_Chr16_Sanc	+	41477	41579	103	72/103	69.9%
WAI2411_Chr02_Sanc	+	56118	56220	103	WAI2411_Chr02_Sanc	+	55880	55982	103	72/103	69.9%
WAI2411_Chr02_Sanc	+	56118	56221	104	CS10_Chr08_Sanc	+	46664	46767	104	75/104	72.1%
WAI2411_Chr02_Sanc	+	61179	61808	630	WAI2411_Chr02_Sanc	+	46320	46945	626	484/620	78.1%
WAI2411_Chr02_Sanc	+	61179	61815	637	WAI3384_Chr16_Sanc	+	19076	19710	635	524/629	83.3%
WAI2411_Chr02_Sanc	+	61179	61815	637	WAI2411_Chr02_Sanc	+	19136	19768	633	524/629	83.3%
WAI2411_Chr02_Sanc	+	61867	61917	51	WAI3384_Chr16_Sanc	+	76483	76533	51	46/51	90.2%
WAI2411_Chr02_Sanc	+	61867	61917	51	WAI2411_Chr02_Sanc	+	87571	87621	51	46/51	90.2%
WAI2411_Chr02_Sanc	+	61867	61917	51	CS10_Chr08_Sanc	+	79900	79950	51	46/51	90.2%
WAI2411_Chr02_Sanc	+	62010	62229	220	WAI2411_Chr02_Sanc	+	28532	28744	213	126/182	69.2%
WAI2411_Chr02_Sanc	+	62014	62229	216	WAI3384_Chr16_Sanc	+	28482	28690	209	124/178	69.7%
WAI2411_Chr02_Sanc	+	62025	62313	289	WAI3384_Chr16_Sanc	+	112781	113069	289	253/289	87.5%
WAI2411_Chr02_Sanc	+	62025	62313	289	WAI2411_Chr02_Sanc	+	115742	116030	289	253/289	87.5%
WAI2411_Chr02_Sanc	+	62025	62313	289	CS10_Chr08_Sanc	+	114138	114426	289	253/289	87.5%
WAI2411_Chr02_Sanc	+	62310	62685	376	CS10_Chr08_Sanc	+	116749	117121	373	312/369	84.6%
WAI2411_Chr02_Sanc	+	62310	63111	802	WAI2411_Chr02_Sanc	+	118352	119145	794	689/790	87.2%
WAI2411_Chr02_Sanc	+	62310	63111	802	WAI3384_Chr16_Sanc	+	115394	116186	793	688/789	87.2%
WAI2411_Chr02_Sanc	+	62449	100340	37892	CS10_Chr08_Sanc	+	54777	92670	37894	37476/37848	99.0%
WAI2411_Chr02_Sanc	+	62669	63111	443	CS10_Chr08_Sanc	+	118469	118907	439	393/439	89.5%
WAI2411_Chr02_Sanc	+	63219	63933	715	WAI3384_Chr16_Sanc	+	48974	49923	950	419/688	60.9%
WAI2411_Chr02_Sanc	+	63219	63933	715	WAI2411_Chr02_Sanc	+	63236	64185	950	419/688	60.9%
WAI2411_Chr02_Sanc	+	63236	64173	938	WAI3384_Chr16_Sanc	+	48957	49785	829	489/794	61.6%
WAI2411_Chr02_Sanc	+	63236	64173	938	WAI2411_Chr02_Sanc	+	63219	64047	829	489/794	61.6%
WAI2411_Chr02_Sanc	+	63756	64047	292	CS10_Chr08_Sanc	+	56198	56489	292	198/292	67.8%
WAI2411_Chr02_Sanc	+	63756	64047	292	WAI3384_Chr16_Sanc	+	49620	49911	292	199/292	68.2%
WAI2411_Chr02_Sanc	+	63756	64047	292	WAI2411_Chr02_Sanc	+	63882	64173	292	199/292	68.2%
WAI2411_Chr02_Sanc	+	63952	64185	234	WAI3384_Chr16_Sanc	+	49428	49671	244	148/234	63.2%
WAI2411_Chr02_Sanc	+	63952	64185	234	WAI2411_Chr02_Sanc	+	63690	63933	244	148/234	63.2%
WAI2411_Chr02_Sanc	+	63952	64187	236	CS10_Chr08_Sanc	+	56006	56251	246	150/236	63.6%
WAI2411_Chr02_Sanc	+	83037	91691	8655	WAI3384_Chr16_Sanc	+	71951	80601	8651	8646/8650	100.0%
WAI2411_Chr02_Sanc	+	87387	87754	368	WAI3384_Chr16_Sanc	+	76697	77077	381	241/350	68.9%
WAI2411_Chr02_Sanc	+	87387	87754	368	WAI2411_Chr02_Sanc	+	87785	88165	381	241/350	68.9%
WAI2411_Chr02_Sanc	+	87387	87754	368	CS10_Chr08_Sanc	+	80114	80494	381	241/350	68.9%
WAI2411_Chr02_Sanc	+	87414	87492	79	WAI3384_Chr16_Sanc	+	76995	77073	79	65/79	82.3%
WAI2411_Chr02_Sanc	+	87414	87492	79	WAI2411_Chr02_Sanc	+	88083	88161	79	65/79	82.3%
WAI2411_Chr02_Sanc	+	87414	87492	79	CS10_Chr08_Sanc	+	80412	80490	79	65/79	82.3%
WAI2411_Chr02_Sanc	+	87437	87895	459	WAI3384_Chr16_Sanc	+	76607	77077	471	315/413	76.3%
WAI2411_Chr02_Sanc	+	87437	87895	459	WAI2411_Chr02_Sanc	+	87695	88165	471	315/413	76.3%
WAI2411_Chr02_Sanc	+	87437	87895	459	CS10_Chr08_Sanc	+	80024	80494	471	315/413	76.3%
WAI2411_Chr02_Sanc	+	87437	88036	600	WAI3384_Chr16_Sanc	+	76478	77077	600	468/580	80.7%
WAI2411_Chr02_Sanc	+	87437	88036	600	WAI2411_Chr02_Sanc	+	87566	88165	600	468/580	80.7%
WAI2411_Chr02_Sanc	+	87437	88036	600	CS10_Chr08_Sanc	+	79895	80494	600	468/580	80.7%
WAI2411_Chr02_Sanc	+	87566	88165	600	WAI3384_Chr16_Sanc	+	76349	76948	600	468/580	80.7%
WAI2411_Chr02_Sanc	+	87566	88165	600	WAI2411_Chr02_Sanc	+	87437	88036	600	468/580	80.7%
WAI2411_Chr02_Sanc	+	87566	88165	600	CS10_Chr08_Sanc	+	79766	80365	600	468/580	80.7%
WAI2411_Chr02_Sanc	+	87695	88165	471	WAI3384_Chr16_Sanc	+	76349	76807	459	315/413	76.3%
WAI2411_Chr02_Sanc	+	87695	88165	471	WAI2411_Chr02_Sanc	+	87437	87895	459	315/413	76.3%
WAI2411_Chr02_Sanc	+	87695	88165	471	CS10_Chr08_Sanc	+	79766	80224	459	315/413	76.3%
WAI2411_Chr02_Sanc	+	87785	88165	381	WAI3384_Chr16_Sanc	+	76299	76666	368	241/350	68.9%
