#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	identity	idPct
M4_chr6_Horiz	+	40068	40336	269	SN15_Chr05_Horiz	+	67395	67672	278	216/269	80.3%
M4_chr6_Horiz	+	40068	40218	151	SN15_Chr05_Horiz	+	67557	67707	151	122/151	80.8%
M4_chr6_Horiz	+	40068	40235	168	SN15_Chr05_Horiz	+	67531	67707	177	136/168	81.0%
M4_chr6_Horiz	+	40068	40252	185	SN15_Chr05_Horiz	+	67514	67707	194	149/185	80.5%
M4_chr6_Horiz	+	40068	40201	134	1CBFP_cont1.4_Horiz	+	47575	47708	134	120/134	89.6%
M4_chr6_Horiz	+	40068	40201	134	M4_chr6_Horiz	+	40204	40337	134	120/134	89.6%
M4_chr6_Horiz	+	40068	40201	134	I73-1_tig03_Horiz	+	42567	42700	134	120/134	89.6%
M4_chr6_Horiz	+	40068	40269	202	SN15_Chr05_Horiz	+	67497	67707	211	162/202	80.2%
M4_chr6_Horiz	+	40068	40337	270	SN15_Chr05_Horiz	+	67429	67707	279	217/270	80.4%
M4_chr6_Horiz	+	40068	40236	169	CS10_Chr08_Sanc	+	46958	47126	169	132/169	78.1%
M4_chr6_Horiz	+	40068	40336	269	SN15_Chr05_Horiz	+	67344	67621	278	219/269	81.4%
M4_chr6_Horiz	+	40068	40270	203	CS10_Chr08_Sanc	+	46924	47126	203	163/203	80.3%
M4_chr6_Horiz	+	40068	40337	270	SN15_Chr05_Horiz	+	67327	67605	279	218/270	80.7%
M4_chr6_Horiz	+	40068	40252	185	1CBFP_cont1.4_Horiz	+	47524	47708	185	166/185	89.7%
M4_chr6_Horiz	+	40068	40252	185	M4_chr6_Horiz	+	40153	40337	185	166/185	89.7%
M4_chr6_Horiz	+	40068	40252	185	I73-1_tig03_Horiz	+	42516	42700	185	166/185	89.7%
M4_chr6_Horiz	+	40068	40337	270	SN15_Chr05_Horiz	+	67310	67588	279	217/270	80.4%
M4_chr6_Horiz	+	40068	40304	237	CS10_Chr08_Sanc	+	46890	47126	237	189/237	79.7%
M4_chr6_Horiz	+	40068	40337	270	CS10_Chr08_Sanc	+	46686	46972	287	210/270	77.8%
M4_chr6_Horiz	+	40068	40336	269	SN15_Chr05_Horiz	+	67293	67570	278	213/269	79.2%
M4_chr6_Horiz	+	40068	40336	269	SN15_Chr05_Horiz	+	67276	67544	269	213/269	79.2%
M4_chr6_Horiz	+	40068	40336	269	SN15_Chr05_Horiz	+	67259	67527	269	214/269	79.6%
M4_chr6_Horiz	+	40068	40336	269	SN15_Chr05_Horiz	+	67242	67510	269	215/269	79.9%
M4_chr6_Horiz	+	40068	40336	269	SN15_Chr05_Horiz	+	67225	67493	269	217/269	80.7%
M4_chr6_Horiz	+	40068	40337	270	CS10_Chr08_Sanc	+	46788	47074	287	223/270	82.6%
M4_chr6_Horiz	+	40068	40337	270	SN15_Chr05_Horiz	+	67208	67477	270	219/270	81.1%
M4_chr6_Horiz	+	40068	40320	253	1CBFP_cont1.4_Horiz	+	47456	47708	253	214/253	84.6%
M4_chr6_Horiz	+	40068	40320	253	M4_chr6_Horiz	+	40085	40337	253	214/253	84.6%
M4_chr6_Horiz	+	40068	40320	253	I73-1_tig03_Horiz	+	42448	42700	253	214/253	84.6%
M4_chr6_Horiz	+	40069	40116	48	1CBFP_cont1.4_Horiz	+	47661	47708	48	45/48	93.8%
M4_chr6_Horiz	+	40069	40116	48	M4_chr6_Horiz	+	40290	40337	48	45/48	93.8%
M4_chr6_Horiz	+	40069	40116	48	I73-1_tig03_Horiz	+	42653	42700	48	45/48	93.8%
M4_chr6_Horiz	+	40069	40184	116	CS10_Chr08_Sanc	+	47044	47164	121	84/116	72.4%
M4_chr6_Horiz	+	40069	40150	82	1CBFP_cont1.4_Horiz	+	47627	47708	82	78/82	95.1%
M4_chr6_Horiz	+	40069	40150	82	M4_chr6_Horiz	+	40256	40337	82	78/82	95.1%
M4_chr6_Horiz	+	40069	40150	82	I73-1_tig03_Horiz	+	42619	42700	82	78/82	95.1%
M4_chr6_Horiz	+	40069	40202	134	CS10_Chr08_Sanc	+	46993	47126	134	106/134	79.1%
M4_chr6_Horiz	+	40069	40184	116	1CBFP_cont1.4_Horiz	+	47593	47708	116	106/116	91.4%
M4_chr6_Horiz	+	40069	40184	116	M4_chr6_Horiz	+	40222	40337	116	106/116	91.4%
M4_chr6_Horiz	+	40069	40184	116	I73-1_tig03_Horiz	+	42585	42700	116	106/116	91.4%
M4_chr6_Horiz	+	40069	40218	150	1CBFP_cont1.4_Horiz	+	47559	47708	150	138/150	92.0%
M4_chr6_Horiz	+	40069	40218	150	M4_chr6_Horiz	+	40188	40337	150	138/150	92.0%
M4_chr6_Horiz	+	40069	40218	150	I73-1_tig03_Horiz	+	42551	42700	150	138/150	92.0%
M4_chr6_Horiz	+	40069	40286	218	CS10_Chr08_Sanc	+	46942	47164	223	169/218	77.5%
M4_chr6_Horiz	+	40069	40235	167	1CBFP_cont1.4_Horiz	+	47542	47708	167	151/167	90.4%
M4_chr6_Horiz	+	40069	40235	167	M4_chr6_Horiz	+	40171	40337	167	151/167	90.4%
M4_chr6_Horiz	+	40069	40235	167	I73-1_tig03_Horiz	+	42534	42700	167	151/167	90.4%
M4_chr6_Horiz	+	40069	40320	252	CS10_Chr08_Sanc	+	46908	47164	257	194/252	77.0%
M4_chr6_Horiz	+	40069	40337	269	CS10_Chr08_Sanc	+	46721	47006	286	210/269	78.1%
M4_chr6_Horiz	+	40069	40337	269	CS10_Chr08_Sanc	+	46704	46989	286	212/269	78.8%
M4_chr6_Horiz	+	40069	40321	253	CS10_Chr08_Sanc	+	46874	47126	253	202/253	79.8%
M4_chr6_Horiz	+	40069	40286	218	1CBFP_cont1.4_Horiz	+	47491	47708	218	191/218	87.6%
M4_chr6_Horiz	+	40069	40286	218	M4_chr6_Horiz	+	40120	40337	218	191/218	87.6%
M4_chr6_Horiz	+	40069	40286	218	I73-1_tig03_Horiz	+	42483	42700	218	191/218	87.6%
M4_chr6_Horiz	+	40069	40269	201	1CBFP_cont1.4_Horiz	+	47508	47708	201	187/201	93.0%
M4_chr6_Horiz	+	40069	40269	201	M4_chr6_Horiz	+	40137	40337	201	187/201	93.0%
M4_chr6_Horiz	+	40069	40269	201	I73-1_tig03_Horiz	+	42500	42700	201	187/201	93.0%
M4_chr6_Horiz	+	40069	40337	269	CS10_Chr08_Sanc	+	46755	47023	269	212/269	78.8%
M4_chr6_Horiz	+	40069	40337	269	CS10_Chr08_Sanc	+	46772	47040	269	211/269	78.4%
M4_chr6_Horiz	+	40069	40337	269	CS10_Chr08_Sanc	+	46857	47125	269	213/269	79.2%
M4_chr6_Horiz	+	40069	40337	269	CS10_Chr08_Sanc	+	46823	47091	269	215/269	79.9%
M4_chr6_Horiz	+	40069	40303	235	1CBFP_cont1.4_Horiz	+	47474	47708	235	224/235	95.3%
M4_chr6_Horiz	+	40069	40303	235	M4_chr6_Horiz	+	40103	40337	235	224/235	95.3%
M4_chr6_Horiz	+	40069	40303	235	I73-1_tig03_Horiz	+	42466	42700	235	224/235	95.3%
M4_chr6_Horiz	+	40071	40320	250	SN15_Chr05_Horiz	+	67449	67707	259	202/250	80.8%
M4_chr6_Horiz	+	40071	40337	267	SN15_Chr05_Horiz	+	67381	67656	276	216/267	80.9%
M4_chr6_Horiz	+	40071	41884	1814	CS10_Chr08_Sanc	+	46672	48125	1454	904/1421	63.6%
M4_chr6_Horiz	+	40071	40337	267	CS10_Chr08_Sanc	+	46842	47108	267	212/267	79.4%
M4_chr6_Horiz	+	40077	40336	260	SN15_Chr05_Horiz	+	67183	67442	260	211/260	81.2%
M4_chr6_Horiz	+	40080	40337	258	CS10_Chr08_Sanc	+	46664	46921	258	190/258	73.6%
M4_chr6_Horiz	+	40085	40337	253	1CBFP_cont1.4_Horiz	+	47439	47691	253	214/253	84.6%
M4_chr6_Horiz	+	40085	40337	253	M4_chr6_Horiz	+	40068	40320	253	214/253	84.6%
M4_chr6_Horiz	+	40085	40337	253	I73-1_tig03_Horiz	+	42431	42683	253	214/253	84.6%
M4_chr6_Horiz	+	40097	40337	241	CS10_Chr08_Sanc	+	46664	46904	241	182/241	75.5%
M4_chr6_Horiz	+	40103	40336	234	SN15_Chr05_Horiz	+	67192	67425	234	191/234	81.6%
M4_chr6_Horiz	+	40103	40337	235	1CBFP_cont1.4_Horiz	+	47440	47674	235	224/235	95.3%
M4_chr6_Horiz	+	40103	40337	235	M4_chr6_Horiz	+	40069	40303	235	224/235	95.3%
M4_chr6_Horiz	+	40103	40337	235	I73-1_tig03_Horiz	+	42432	42666	235	224/235	95.3%
M4_chr6_Horiz	+	40114	40337	224	CS10_Chr08_Sanc	+	46664	46887	224	166/224	74.1%
M4_chr6_Horiz	+	40120	40337	218	SN15_Chr05_Horiz	+	67192	67409	218	178/218	81.7%
M4_chr6_Horiz	+	40120	40337	218	1CBFP_cont1.4_Horiz	+	47440	47657	218	191/218	87.6%
M4_chr6_Horiz	+	40120	40337	218	M4_chr6_Horiz	+	40069	40286	218	191/218	87.6%
M4_chr6_Horiz	+	40120	40337	218	I73-1_tig03_Horiz	+	42432	42649	218	191/218	87.6%
M4_chr6_Horiz	+	40131	40337	207	CS10_Chr08_Sanc	+	46664	46870	207	158/207	76.3%
M4_chr6_Horiz	+	40137	40336	200	SN15_Chr05_Horiz	+	67192	67391	200	165/200	82.5%
M4_chr6_Horiz	+	40137	40337	201	1CBFP_cont1.4_Horiz	+	47440	47640	201	187/201	93.0%
M4_chr6_Horiz	+	40137	40337	201	M4_chr6_Horiz	+	40069	40269	201	187/201	93.0%
M4_chr6_Horiz	+	40137	40337	201	I73-1_tig03_Horiz	+	42432	42632	201	187/201	93.0%
M4_chr6_Horiz	+	40145	40336	192	SN15_Chr05_Horiz	+	67183	67374	192	157/192	81.8%
M4_chr6_Horiz	+	40153	40337	185	1CBFP_cont1.4_Horiz	+	47439	47623	185	166/185	89.7%
M4_chr6_Horiz	+	40153	40337	185	M4_chr6_Horiz	+	40068	40252	185	166/185	89.7%
M4_chr6_Horiz	+	40153	40337	185	I73-1_tig03_Horiz	+	42431	42615	185	166/185	89.7%
M4_chr6_Horiz	+	40165	40337	173	CS10_Chr08_Sanc	+	46664	46836	173	131/173	75.7%
M4_chr6_Horiz	+	40171	40336	166	SN15_Chr05_Horiz	+	67192	67357	166	138/166	83.1%
M4_chr6_Horiz	+	40171	40337	167	1CBFP_cont1.4_Horiz	+	47440	47606	167	151/167	90.4%
M4_chr6_Horiz	+	40171	40337	167	M4_chr6_Horiz	+	40069	40235	167	151/167	90.4%
M4_chr6_Horiz	+	40171	40337	167	I73-1_tig03_Horiz	+	42432	42598	167	151/167	90.4%
M4_chr6_Horiz	+	40182	40337	156	CS10_Chr08_Sanc	+	46664	46819	156	118/156	75.6%
M4_chr6_Horiz	+	40188	40337	150	SN15_Chr05_Horiz	+	67192	67341	150	125/150	83.3%
M4_chr6_Horiz	+	40188	40337	150	1CBFP_cont1.4_Horiz	+	47440	47589	150	138/150	92.0%
M4_chr6_Horiz	+	40188	40337	150	M4_chr6_Horiz	+	40069	40218	150	138/150	92.0%
M4_chr6_Horiz	+	40188	40337	150	I73-1_tig03_Horiz	+	42432	42581	150	138/150	92.0%
M4_chr6_Horiz	+	40196	40337	142	SN15_Chr05_Horiz	+	67183	67324	142	115/142	81.0%
M4_chr6_Horiz	+	40204	40337	134	1CBFP_cont1.4_Horiz	+	47439	47572	134	120/134	89.6%
M4_chr6_Horiz	+	40204	40337	134	M4_chr6_Horiz	+	40068	40201	134	120/134	89.6%
M4_chr6_Horiz	+	40204	40337	134	I73-1_tig03_Horiz	+	42431	42564	134	120/134	89.6%
M4_chr6_Horiz	+	40222	41845	1624	SN15_Chr05_Horiz	+	67192	68672	1481	831/1425	58.3%
M4_chr6_Horiz	+	40222	40337	116	1CBFP_cont1.4_Horiz	+	47440	47555	116	106/116	91.4%
M4_chr6_Horiz	+	40222	40337	116	M4_chr6_Horiz	+	40069	40184	116	106/116	91.4%
M4_chr6_Horiz	+	40222	40337	116	I73-1_tig03_Horiz	+	42432	42547	116	106/116	91.4%
M4_chr6_Horiz	+	40230	40337	108	SN15_Chr05_Horiz	+	67183	67290	108	90/108	83.3%
M4_chr6_Horiz	+	40233	40337	105	CS10_Chr08_Sanc	+	46664	46768	105	79/105	75.2%
M4_chr6_Horiz	+	40238	40337	100	1CBFP_cont1.4_Horiz	+	47439	47538	100	89/100	89.0%
M4_chr6_Horiz	+	40238	40337	100	M4_chr6_Horiz	+	40068	40167	100	89/100	89.0%
M4_chr6_Horiz	+	40238	40337	100	I73-1_tig03_Horiz	+	42431	42530	100	89/100	89.0%
M4_chr6_Horiz	+	40250	40337	88	CS10_Chr08_Sanc	+	46664	46751	88	70/88	79.5%
M4_chr6_Horiz	+	40256	40337	82	SN15_Chr05_Horiz	+	67192	67273	82	71/82	86.6%
M4_chr6_Horiz	+	40256	40337	82	1CBFP_cont1.4_Horiz	+	47440	47521	82	78/82	95.1%
M4_chr6_Horiz	+	40256	40337	82	M4_chr6_Horiz	+	40069	40150	82	78/82	95.1%
M4_chr6_Horiz	+	40256	40337	82	I73-1_tig03_Horiz	+	42432	42513	82	78/82	95.1%
M4_chr6_Horiz	+	40264	40336	73	SN15_Chr05_Horiz	+	67183	67255	73	61/73	83.6%
M4_chr6_Horiz	+	40272	40337	66	1CBFP_cont1.4_Horiz	+	47439	47504	66	55/66	83.3%
M4_chr6_Horiz	+	40272	40337	66	M4_chr6_Horiz	+	40068	40133	66	55/66	83.3%
M4_chr6_Horiz	+	40272	40337	66	I73-1_tig03_Horiz	+	42431	42496	66	55/66	83.3%
M4_chr6_Horiz	+	40284	40337	54	CS10_Chr08_Sanc	+	46664	46717	54	42/54	77.8%
M4_chr6_Horiz	+	40290	40336	47	SN15_Chr05_Horiz	+	67192	67238	47	42/47	89.4%
M4_chr6_Horiz	+	40290	40337	48	1CBFP_cont1.4_Horiz	+	47440	47487	48	45/48	93.8%
M4_chr6_Horiz	+	40290	40337	48	M4_chr6_Horiz	+	40069	40116	48	45/48	93.8%
M4_chr6_Horiz	+	40290	40337	48	I73-1_tig03_Horiz	+	42432	42479	48	45/48	93.8%
M4_chr6_Horiz	+	40421	41662	1242	SN15_Chr05_Horiz	+	223115	224354	1240	1004/1201	83.6%
M4_chr6_Horiz	+	41658	49860	8203	SN15_Chr05_Horiz	+	231157	239074	7918	6175/7897	78.2%
M4_chr6_Horiz	+	44413	44941	529	SN15_Chr05_Horiz	+	70137	70664	528	378/524	72.1%
M4_chr6_Horiz	+	44532	44930	399	CS10_Chr08_Sanc	+	49533	49921	389	246/383	64.2%
M4_chr6_Horiz	+	45047	45192	146	CS10_Chr08_Sanc	+	164501	164646	146	134/146	91.8%
M4_chr6_Horiz	+	45391	62969	17579	CS10_Chr08_Sanc	+	56848	74283	17436	11714/16918	69.2%
M4_chr6_Horiz	+	47069	47218	150	CS10_Chr08_Sanc	+	164501	164650	150	111/140	79.3%
M4_chr6_Horiz	+	49004	49130	127	1CBFP_cont1.4_Horiz	+	56443	56568	126	100/126	79.4%
M4_chr6_Horiz	+	49004	49130	127	M4_chr6_Horiz	+	49076	49201	126	100/126	79.4%
M4_chr6_Horiz	+	49004	49130	127	I73-1_tig03_Horiz	+	51508	51633	126	100/126	79.4%
M4_chr6_Horiz	+	49004	49157	154	1CBFP_cont1.4_Horiz	+	56407	56560	154	132/154	85.7%
M4_chr6_Horiz	+	49004	49157	154	M4_chr6_Horiz	+	49040	49193	154	132/154	85.7%
M4_chr6_Horiz	+	49004	49157	154	I73-1_tig03_Horiz	+	51472	51625	154	133/154	86.4%
M4_chr6_Horiz	+	49004	49127	124	I73-1_tig03_Horiz	+	51400	51523	124	116/124	93.5%
M4_chr6_Horiz	+	49040	49192	153	I73-1_tig03_Horiz	+	51364	51516	153	128/153	83.7%
M4_chr6_Horiz	+	49040	49193	154	1CBFP_cont1.4_Horiz	+	56371	56524	154	132/154	85.7%
M4_chr6_Horiz	+	49040	49193	154	M4_chr6_Horiz	+	49004	49157	154	132/154	85.7%
M4_chr6_Horiz	+	49076	49201	126	1CBFP_cont1.4_Horiz	+	56371	56497	127	100/126	79.4%
M4_chr6_Horiz	+	49076	49201	126	M4_chr6_Horiz	+	49004	49130	127	100/126	79.4%
M4_chr6_Horiz	+	49076	49192	117	I73-1_tig03_Horiz	+	51364	51480	117	93/117	79.5%
M4_chr6_Horiz	+	49915	50069	155	1CBFP_cont1.4_Horiz	+	57312	57466	155	112/150	74.7%
M4_chr6_Horiz	+	49915	50069	155	M4_chr6_Horiz	+	49945	50099	155	112/150	74.7%
M4_chr6_Horiz	+	49915	50069	155	I73-1_tig03_Horiz	+	52377	52531	155	112/150	74.7%
M4_chr6_Horiz	+	49945	50099	155	1CBFP_cont1.4_Horiz	+	57282	57451	170	117/150	78.0%
M4_chr6_Horiz	+	49945	50099	155	M4_chr6_Horiz	+	49915	50084	170	117/150	78.0%
M4_chr6_Horiz	+	49945	50099	155	I73-1_tig03_Horiz	+	52347	52516	170	117/150	78.0%
M4_chr6_Horiz	+	50658	56053	5396	SN15_Chr05_Horiz	+	266028	271427	5400	4175/5393	77.4%
M4_chr6_Horiz	+	56049	64026	7978	SN15_Chr05_Horiz	+	280110	288259	8150	6069/7964	76.2%
M4_chr6_Horiz	+	63915	71191	7277	CS10_Chr08_Sanc	+	74392	81730	7339	4601/6831	67.4%
M4_chr6_Horiz	+	64003	66335	2333	SN15_Chr05_Horiz	+	289487	291817	2331	1747/2330	75.0%
M4_chr6_Horiz	+	66338	69033	2696	SN15_Chr05_Horiz	+	292520	295267	2748	2097/2695	77.8%
M4_chr6_Horiz	+	69014	75405	6392	SN15_Chr05_Horiz	+	368393	374652	6260	4901/6260	78.3%
M4_chr6_Horiz	+	69536	69660	125	1CBFP_cont1.4_Horiz	+	77256	77377	122	90/122	73.8%
M4_chr6_Horiz	+	69536	69660	125	M4_chr6_Horiz	+	69794	69915	122	90/122	73.8%
M4_chr6_Horiz	+	69536	69660	125	I73-1_tig03_Horiz	+	72226	72347	122	90/122	73.8%
M4_chr6_Horiz	+	69536	69789	254	1CBFP_cont1.4_Horiz	+	77127	77377	251	197/251	78.5%
M4_chr6_Horiz	+	69536	69789	254	M4_chr6_Horiz	+	69665	69915	251	197/251	78.5%
M4_chr6_Horiz	+	69536	69789	254	I73-1_tig03_Horiz	+	72097	72347	251	197/251	78.5%
M4_chr6_Horiz	+	69665	69915	251	1CBFP_cont1.4_Horiz	+	76998	77251	254	197/251	78.5%
M4_chr6_Horiz	+	69665	69915	251	M4_chr6_Horiz	+	69536	69789	254	197/251	78.5%
M4_chr6_Horiz	+	69665	69915	251	I73-1_tig03_Horiz	+	71968	72221	254	197/251	78.5%
M4_chr6_Horiz	+	70802	71252	451	1CBFP_cont1.4_Horiz	+	78612	79050	439	318/427	74.5%
M4_chr6_Horiz	+	70802	71252	451	M4_chr6_Horiz	+	71150	71588	439	318/427	74.5%
M4_chr6_Horiz	+	70802	71252	451	I73-1_tig03_Horiz	+	73582	74020	439	318/427	74.5%
M4_chr6_Horiz	+	71148	73249	2102	CS10_Chr08_Sanc	+	81333	83473	2141	1519/2099	72.4%
M4_chr6_Horiz	+	71150	71446	297	SN15_Chr05_Horiz	+	370049	370360	312	193/297	65.0%
M4_chr6_Horiz	+	71150	71588	439	1CBFP_cont1.4_Horiz	+	78264	78714	451	318/427	74.5%
M4_chr6_Horiz	+	71150	71588	439	M4_chr6_Horiz	+	70802	71252	451	318/427	74.5%
M4_chr6_Horiz	+	71150	71588	439	I73-1_tig03_Horiz	+	73234	73684	451	318/427	74.5%
M4_chr6_Horiz	+	73319	74080	762	CS10_Chr08_Sanc	+	99080	99845	766	553/762	72.6%
M4_chr6_Horiz	+	75403	77655	2253	SN15_Chr05_Horiz	+	383614	385866	2253	1876/2253	83.3%
M4_chr6_Horiz	+	77527	88832	11306	SN15_Chr05_Horiz	+	417576	428656	11081	10509/11036	95.2%
M4_chr6_Horiz	+	78267	92170	13904	CS10_Chr08_Sanc	+	154544	168625	14082	12620/13798	91.5%
M4_chr6_Horiz	+	78268	78491	224	CS10_Chr08_Sanc	+	105056	105297	242	172/220	78.2%
M4_chr6_Horiz	+	79206	79616	411	CS10_Chr08_Sanc	+	142366	142732	367	260/345	75.4%
M4_chr6_Horiz	+	79218	79616	399	CS10_Chr08_Sanc	+	136379	136734	356	258/334	77.2%
M4_chr6_Horiz	+	79218	79616	399	CS10_Chr08_Sanc	+	135703	136058	356	258/334	77.2%
M4_chr6_Horiz	+	79923	81623	1701	I73-1_tig03_Horiz	+	137728	139440	1713	1005/1634	61.5%
M4_chr6_Horiz	+	87660	88417	758	SN15_Chr05_Horiz	+	44929	45624	696	492/673	73.1%
M4_chr6_Horiz	+	87660	88364	705	1CBFP_cont1.4_Horiz	+	29245	29851	607	379/602	63.0%
M4_chr6_Horiz	+	87660	88364	705	M4_chr6_Horiz	+	21876	22482	607	379/602	63.0%
M4_chr6_Horiz	+	87660	88364	705	I73-1_tig03_Horiz	+	24236	24842	607	379/602	63.0%
M4_chr6_Horiz	+	88821	93868	5048	SN15_Chr05_Horiz	+	440554	445597	5044	4563/5044	90.5%
M4_chr6_Horiz	+	89770	90150	381	CS10_Chr08_Sanc	+	109501	109887	387	255/377	67.6%
M4_chr6_Horiz	+	90147	90783	637	SN15_Chr05_Horiz	+	385850	386470	621	378/555	68.1%
M4_chr6_Horiz	+	90204	91781	1578	SN15_Chr05_Horiz	+	61948	63495	1548	921/1466	62.8%
M4_chr6_Horiz	+	90295	128588	38294	1CBFP_cont1.4_Horiz	+	104069	142362	38294	38292/38294	100.0%
M4_chr6_Horiz	+	90502	91767	1266	CS10_Chr08_Sanc	+	23085	24322	1238	730/1215	60.1%
M4_chr6_Horiz	+	91972	128588	36617	I73-1_tig03_Horiz	+	99950	136578	36629	36615/36617	100.0%
M4_chr6_Horiz	+	92022	92173	152	CS10_Chr08_Sanc	+	109893	110022	130	85/130	65.4%
M4_chr6_Horiz	+	100703	103304	2602	CS10_Chr08_Sanc	+	102595	104747	2153	1354/2099	64.5%
M4_chr6_Horiz	+	104620	105126	507	1CBFP_cont1.4_Horiz	+	5947	6464	518	382/503	75.9%
M4_chr6_Horiz	+	104620	105126	507	M4_chr6_Horiz	+	3727	4244	518	382/503	75.9%
M4_chr6_Horiz	+	104620	105126	507	I73-1_tig03_Horiz	+	3126	3643	518	382/503	75.9%
M4_chr6_Horiz	+	105274	107229	1956	CS10_Chr08_Sanc	+	187737	189725	1989	1149/1894	60.7%
M4_chr6_Horiz	+	107962	108351	390	1CBFP_cont1.4_Horiz	+	122915	123281	367	263/365	72.1%
M4_chr6_Horiz	+	107962	108351	390	M4_chr6_Horiz	+	109141	109507	367	263/365	72.1%
M4_chr6_Horiz	+	107962	108351	390	I73-1_tig03_Horiz	+	117119	117485	367	263/365	72.1%
M4_chr6_Horiz	+	107962	108759	798	1CBFP_cont1.4_Horiz	+	122507	123281	775	593/773	76.7%
M4_chr6_Horiz	+	107962	108759	798	M4_chr6_Horiz	+	108733	109507	775	593/773	76.7%
M4_chr6_Horiz	+	107962	108759	798	I73-1_tig03_Horiz	+	116711	117485	775	593/773	76.7%
M4_chr6_Horiz	+	107979	109439	1461	1CBFP_cont1.4_Horiz	+	121806	123281	1476	1130/1459	77.5%
M4_chr6_Horiz	+	107979	109439	1461	M4_chr6_Horiz	+	108032	109507	1476	1130/1459	77.5%
M4_chr6_Horiz	+	107979	109439	1461	I73-1_tig03_Horiz	+	116010	117485	1476	1130/1459	77.5%
M4_chr6_Horiz	+	108032	109507	1476	1CBFP_cont1.4_Horiz	+	121753	123213	1461	1130/1459	77.5%
M4_chr6_Horiz	+	108032	109507	1476	M4_chr6_Horiz	+	107979	109439	1461	1130/1459	77.5%
M4_chr6_Horiz	+	108032	109507	1476	I73-1_tig03_Horiz	+	115957	117417	1461	1130/1459	77.5%
M4_chr6_Horiz	+	108064	108282	219	1CBFP_cont1.4_Horiz	+	123062	123280	219	161/219	73.5%
M4_chr6_Horiz	+	108064	108282	219	M4_chr6_Horiz	+	109288	109506	219	161/219	73.5%
M4_chr6_Horiz	+	108064	108282	219	I73-1_tig03_Horiz	+	117266	117484	219	161/219	73.5%
M4_chr6_Horiz	+	108064	108419	356	1CBFP_cont1.4_Horiz	+	122926	123281	356	274/356	77.0%
M4_chr6_Horiz	+	108064	108419	356	M4_chr6_Horiz	+	109152	109507	356	274/356	77.0%
M4_chr6_Horiz	+	108064	108419	356	I73-1_tig03_Horiz	+	117130	117485	356	274/356	77.0%
M4_chr6_Horiz	+	108064	108487	424	1CBFP_cont1.4_Horiz	+	122858	123281	424	321/424	75.7%
M4_chr6_Horiz	+	108064	108487	424	M4_chr6_Horiz	+	109084	109507	424	321/424	75.7%
M4_chr6_Horiz	+	108064	108487	424	I73-1_tig03_Horiz	+	117062	117485	424	321/424	75.7%
M4_chr6_Horiz	+	108064	108692	629	1CBFP_cont1.4_Horiz	+	122654	123282	629	477/629	75.8%
M4_chr6_Horiz	+	108064	108692	629	M4_chr6_Horiz	+	108880	109508	629	477/629	75.8%
M4_chr6_Horiz	+	108064	108692	629	I73-1_tig03_Horiz	+	116858	117486	629	477/629	75.8%
M4_chr6_Horiz	+	108064	108895	832	1CBFP_cont1.4_Horiz	+	122450	123281	832	647/832	77.8%
M4_chr6_Horiz	+	108064	108895	832	M4_chr6_Horiz	+	108676	109507	832	647/832	77.8%
M4_chr6_Horiz	+	108064	108895	832	I73-1_tig03_Horiz	+	116654	117485	832	647/832	77.8%
M4_chr6_Horiz	+	108064	109031	968	1CBFP_cont1.4_Horiz	+	122314	123281	968	737/968	76.1%
M4_chr6_Horiz	+	108064	109031	968	M4_chr6_Horiz	+	108540	109507	968	737/968	76.1%
M4_chr6_Horiz	+	108064	109031	968	I73-1_tig03_Horiz	+	116518	117485	968	737/968	76.1%
M4_chr6_Horiz	+	108065	108215	151	1CBFP_cont1.4_Horiz	+	123131	123281	151	112/151	74.2%
M4_chr6_Horiz	+	108065	108215	151	M4_chr6_Horiz	+	109357	109507	151	112/151	74.2%
M4_chr6_Horiz	+	108065	108215	151	I73-1_tig03_Horiz	+	117335	117485	151	112/151	74.2%
M4_chr6_Horiz	+	108065	108555	491	1CBFP_cont1.4_Horiz	+	122791	123281	491	365/491	74.3%
M4_chr6_Horiz	+	108065	108555	491	M4_chr6_Horiz	+	109017	109507	491	365/491	74.3%
M4_chr6_Horiz	+	108065	108555	491	I73-1_tig03_Horiz	+	116995	117485	491	365/491	74.3%
M4_chr6_Horiz	+	108065	108827	763	1CBFP_cont1.4_Horiz	+	122519	123281	763	576/763	75.5%
M4_chr6_Horiz	+	108065	108827	763	M4_chr6_Horiz	+	108745	109507	763	576/763	75.5%
M4_chr6_Horiz	+	108065	108827	763	I73-1_tig03_Horiz	+	116723	117485	763	576/763	75.5%
M4_chr6_Horiz	+	108065	108963	899	1CBFP_cont1.4_Horiz	+	122383	123281	899	701/899	78.0%
M4_chr6_Horiz	+	108065	108963	899	M4_chr6_Horiz	+	108609	109507	899	701/899	78.0%
M4_chr6_Horiz	+	108065	108963	899	I73-1_tig03_Horiz	+	116587	117485	899	701/899	78.0%
M4_chr6_Horiz	+	108065	109100	1036	1CBFP_cont1.4_Horiz	+	122247	123282	1036	815/1036	78.7%
M4_chr6_Horiz	+	108065	109100	1036	M4_chr6_Horiz	+	108473	109508	1036	815/1036	78.7%
M4_chr6_Horiz	+	108065	109100	1036	I73-1_tig03_Horiz	+	116451	117486	1036	815/1036	78.7%
M4_chr6_Horiz	+	108065	109167	1103	1CBFP_cont1.4_Horiz	+	122179	123281	1103	874/1103	79.2%
